P,datetime
0.12635864,26/4/2018 6:45
0.14426783,26/4/2018 6:48
0.21255794,26/4/2018 6:51
0.22266302,26/4/2018 6:54
0.22498885,26/4/2018 6:57
0.30022353,26/4/2018 7:00
0.3224576,26/4/2018 7:03
0.42201796,26/4/2018 7:06
0.47820655,26/4/2018 7:09
0.47478983,26/4/2018 7:12
0.6105479,26/4/2018 7:15
0.7231151,26/4/2018 7:18
0.971905,26/4/2018 7:21
0.699887,26/4/2018 7:24
0.8706045,26/4/2018 7:27
0.9961311,26/4/2018 7:30
0.9410779,26/4/2018 7:33
0.69863874,26/4/2018 7:36
0.8396749,26/4/2018 7:39
1.7860936,26/4/2018 7:42
1.1580921,26/4/2018 7:45
1.1612257,26/4/2018 7:48
1.1430559,26/4/2018 7:51
2.271426,26/4/2018 7:54
2.012347,26/4/2018 7:57
1.4289098,26/4/2018 8:00
1.2714416,26/4/2018 8:03
1.2913474,26/4/2018 8:06
1.4465197,26/4/2018 8:09
1.5758544,26/4/2018 8:12
2.8097413,26/4/2018 8:15
2.4283006,26/4/2018 8:18
2.83931,26/4/2018 8:21
2.2106247,26/4/2018 8:24
1.6204548,26/4/2018 8:27
1.4692565,26/4/2018 8:30
2.604423,26/4/2018 8:33
1.0044382,26/4/2018 8:36
1.454122,26/4/2018 8:39
0.8120255,26/4/2018 8:42
0.8895908,26/4/2018 8:45
0.93023646,26/4/2018 8:48
0.8475029,26/4/2018 8:51
0.5387224,26/4/2018 8:54
0.5143804,26/4/2018 8:57
0.7200244,26/4/2018 9:00
0.7372078,26/4/2018 9:03
0.46510285,26/4/2018 9:06
0.39652455,26/4/2018 9:09
0.39864483,26/4/2018 9:12
0.6400703,26/4/2018 9:15
0.5426928,26/4/2018 9:18
0.5303402,26/4/2018 9:21
0.85659087,26/4/2018 9:24
1.1753614,26/4/2018 9:27
1.3004929,26/4/2018 9:30
1.4367892,26/4/2018 9:33
1.5098494,26/4/2018 9:36
1.532725,26/4/2018 9:39
1.1594775,26/4/2018 9:42
0.77523565,26/4/2018 9:45
0.52084297,26/4/2018 9:48
0.3982468,26/4/2018 9:51
0.4993373,26/4/2018 9:54
0.52210647,26/4/2018 9:57
0.42088798,26/4/2018 10:00
0.5246305,26/4/2018 10:03
0.3872541,26/4/2018 10:06
0.37659252,26/4/2018 10:09
0.76026493,26/4/2018 10:12
0.9839582,26/4/2018 10:15
1.1755185,26/4/2018 10:18
1.2065101,26/4/2018 10:21
1.2649354,26/4/2018 10:24
1.4019449,26/4/2018 10:27
1.4631109,26/4/2018 10:30
1.5196692,26/4/2018 10:33
1.5084685,26/4/2018 10:36
1.5122674,26/4/2018 10:39
1.5186112,26/4/2018 10:42
1.3215384,26/4/2018 10:45
1.3346968,26/4/2018 10:48
1.3617592,26/4/2018 10:51
1.5207448,26/4/2018 10:54
1.6786739,26/4/2018 10:57
1.7835264,26/4/2018 11:00
1.5531985,26/4/2018 11:03
1.240047,26/4/2018 11:06
1.049384,26/4/2018 11:09
0.96407557,26/4/2018 11:12
0.76536006,26/4/2018 11:15
0.6485802,26/4/2018 11:18
0.48676452,26/4/2018 11:21
0.26772994,26/4/2018 11:24
0.31299937,26/4/2018 11:27
0.4546404,26/4/2018 11:30
0.6732737,26/4/2018 11:33
0.8408979,26/4/2018 11:36
1.082446,26/4/2018 11:39
1.30592,26/4/2018 11:42
1.4337593,26/4/2018 11:45
1.4617767,26/4/2018 11:48
1.4840416,26/4/2018 11:51
1.4569435,26/4/2018 11:54
1.4341731,26/4/2018 11:57
1.4634603,26/4/2018 12:00
1.5319601,26/4/2018 12:03
1.6035812,26/4/2018 12:06
1.6584655,26/4/2018 12:09
1.7363455,26/4/2018 12:12
1.8558289,26/4/2018 12:15
1.9253498,26/4/2018 12:18
2.0590346,26/4/2018 12:21
2.2311387,26/4/2018 12:24
2.4509995,26/4/2018 12:27
2.6169767,26/4/2018 12:30
2.9676924,26/4/2018 12:33
3.1116207,26/4/2018 12:36
3.8753693,26/4/2018 12:39
4.505204,26/4/2018 12:42
4.4500103,26/4/2018 12:45
4.695435,26/4/2018 12:48
4.9147553,26/4/2018 12:51
4.8597097,26/4/2018 12:54
5.0875072,26/4/2018 12:57
5.3326135,26/4/2018 13:00
5.4854856,26/4/2018 13:03
5.45727,26/4/2018 13:06
5.0193887,26/4/2018 13:09
4.5179653,26/4/2018 13:12
4.3290806,26/4/2018 13:15
4.920508,26/4/2018 13:18
3.6283977,26/4/2018 13:21
3.5926461,26/4/2018 13:24
3.5913458,26/4/2018 13:27
3.2793922,26/4/2018 13:30
2.9651682,26/4/2018 13:33
3.3241653,26/4/2018 13:36
3.932696,26/4/2018 13:39
4.1335506,26/4/2018 13:42
4.555686,26/4/2018 13:45
3.4545105,26/4/2018 13:48
4.8324084,26/4/2018 13:51
4.918434,26/4/2018 13:54
5.186909,26/4/2018 13:57
4.4397097,26/4/2018 14:00
2.6922388,26/4/2018 14:03
2.5279408,26/4/2018 14:06
3.4606855,26/4/2018 14:09
4.2729793,26/4/2018 14:12
2.78076,26/4/2018 14:15
1.8174076,26/4/2018 14:18
1.479127,26/4/2018 14:21
2.823052,26/4/2018 14:24
2.0993283,26/4/2018 14:27
3.2679987,26/4/2018 14:30
4.1913257,26/4/2018 14:33
2.932119,26/4/2018 14:36
3.0998077,26/4/2018 14:39
2.4282136,26/4/2018 14:42
4.0465837,26/4/2018 14:45
3.7285337,26/4/2018 14:48
