P,datetime
2.7220411,27/4/2018 10:51
3.2596393,27/4/2018 10:54
2.8892288,27/4/2018 10:57
2.5310667,27/4/2018 11:00
2.3336208,27/4/2018 11:03
1.9201128,27/4/2018 11:06
1.73279,27/4/2018 11:09
1.7785127,27/4/2018 11:12
2.0904665,27/4/2018 11:15
2.1860085,27/4/2018 11:18
2.0531552,27/4/2018 11:21
1.908316,27/4/2018 11:24
2.0040803,27/4/2018 11:27
1.8963146,27/4/2018 11:30
1.7728573,27/4/2018 11:33
2.3173666,27/4/2018 11:36
2.8935883,27/4/2018 11:39
3.4516199,27/4/2018 11:42
3.3844965,27/4/2018 11:45
2.6389437,27/4/2018 11:48
2.6712153,27/4/2018 11:51
2.7486863,27/4/2018 11:54
2.8027263,27/4/2018 11:57
2.9993572,27/4/2018 12:00
3.3670273,27/4/2018 12:03
3.2657056,27/4/2018 12:06
3.098047,27/4/2018 12:09
2.6265624,27/4/2018 12:12
2.678881,27/4/2018 12:15
3.2647786,27/4/2018 12:18
2.905257,27/4/2018 12:21
1.8523042,27/4/2018 12:24
1.946789,27/4/2018 12:27
2.3864534,27/4/2018 12:30
2.6405034,27/4/2018 12:33
2.3703704,27/4/2018 12:36
2.1795413,27/4/2018 12:39
2.1873333,27/4/2018 12:42
2.214416,27/4/2018 12:45
1.9360638,27/4/2018 12:48
1.6904712,27/4/2018 12:51
1.807693,27/4/2018 12:54
1.8215905,27/4/2018 12:57
1.8965925,27/4/2018 13:00
2.0594325,27/4/2018 13:03
2.4081912,27/4/2018 13:06
2.5906584,27/4/2018 13:09
2.8656669,27/4/2018 13:12
3.1485507,27/4/2018 13:15
3.1579583,27/4/2018 13:18
3.294525,27/4/2018 13:21
3.2688296,27/4/2018 13:24
3.1383505,27/4/2018 13:27
3.3161144,27/4/2018 13:30
3.1830482,27/4/2018 13:33
3.0491412,27/4/2018 13:36
2.9753122,27/4/2018 13:39
2.8723774,27/4/2018 13:42
2.6524677,27/4/2018 13:45
2.4841652,27/4/2018 13:48
2.3770409,27/4/2018 13:51
2.350583,27/4/2018 13:54
2.211917,27/4/2018 13:57
1.998499,27/4/2018 14:00
2.005438,27/4/2018 14:03
2.1085556,27/4/2018 14:06
2.060611,27/4/2018 14:09
2.1273198,27/4/2018 14:12
1.8199416,27/4/2018 14:15
1.616135,27/4/2018 14:18
1.5309541,27/4/2018 14:21
1.5632589,27/4/2018 14:24
