P,datetime
2.8591344,25/4/2018 15:27
2.741106,25/4/2018 15:30
2.3317666,25/4/2018 15:33
2.2057335,25/4/2018 15:36
2.0995464,25/4/2018 15:39
2.0696065,25/4/2018 15:42
2.2018414,25/4/2018 15:45
2.0690432,25/4/2018 15:48
2.0996192,25/4/2018 15:51
2.0737426,25/4/2018 15:54
1.8843459,25/4/2018 15:57
1.8314848,25/4/2018 16:00
1.9258147,25/4/2018 16:03
1.9203808,25/4/2018 16:06
1.7245135,25/4/2018 16:09
1.5303808,25/4/2018 16:12
1.438667,25/4/2018 16:15
1.1442895,25/4/2018 16:18
1.077666,25/4/2018 16:21
1.2456686,25/4/2018 16:24
1.3393538,25/4/2018 16:27
1.129283,25/4/2018 16:30
0.91512305,25/4/2018 16:33
0.8595095,25/4/2018 16:36
0.8408531,25/4/2018 16:39
0.7707448,25/4/2018 16:42
0.746083,25/4/2018 16:45
0.69259477,25/4/2018 16:48
0.6955889,25/4/2018 16:51
0.6851839,25/4/2018 16:54
0.66483045,25/4/2018 16:57
0.6460605,25/4/2018 17:00
0.63734555,25/4/2018 17:03
0.58122134,25/4/2018 17:06
0.55259967,25/4/2018 17:09
0.517621,25/4/2018 17:12
0.46454635,25/4/2018 17:15
0.42554343,25/4/2018 17:18
0.37729192,25/4/2018 17:21
0.3396882,25/4/2018 17:24
0.32291248,25/4/2018 17:27
0.29616365,25/4/2018 17:30
0.23437747,25/4/2018 17:33
0.20770304,25/4/2018 17:36
0.19539812,25/4/2018 17:39
0.16160163,25/4/2018 17:42
0.12904273,25/4/2018 17:45
0.082443506,25/4/2018 17:48
0.053479336,25/4/2018 17:51
0.03522931,25/4/2018 17:54
0.017161878,25/4/2018 17:57
0.010284823,25/4/2018 18:00
-0.08797718,26/4/2018 6:00
-0.0838615,26/4/2018 6:03
-0.079116456,26/4/2018 6:06
-0.06313675,26/4/2018 6:09
-0.054323588,26/4/2018 6:12
-0.045115348,26/4/2018 6:15
-0.03190357,26/4/2018 6:18
-0.019476045,26/4/2018 6:21
-0.009463259,26/4/2018 6:24
-0.0022980238,26/4/2018 6:27
0.008702559,26/4/2018 6:30
0.024685321,26/4/2018 6:33
0.02682911,26/4/2018 6:36
0.044362504,26/4/2018 6:39
0.07580664,26/4/2018 6:42
0.10244749,26/4/2018 6:45
0.10819407,26/4/2018 6:48
0.1843131,26/4/2018 6:51
0.1869017,26/4/2018 6:54
0.18855095,26/4/2018 6:57
0.25324988,26/4/2018 7:00
0.2778473,26/4/2018 7:03
0.38082534,26/4/2018 7:06
0.4398933,26/4/2018 7:09
0.4240146,26/4/2018 7:12
0.5830324,26/4/2018 7:15
0.65940714,26/4/2018 7:18
0.8931502,26/4/2018 7:21
0.65208966,26/4/2018 7:24
0.7850873,26/4/2018 7:27
0.88869315,26/4/2018 7:30
0.86005795,26/4/2018 7:33
0.6395967,26/4/2018 7:36
0.77801085,26/4/2018 7:39
1.678557,26/4/2018 7:42
1.0833356,26/4/2018 7:45
1.058885,26/4/2018 7:48
1.0470046,26/4/2018 7:51
2.1201391,26/4/2018 7:54
1.7951331,26/4/2018 7:57
1.3025253,26/4/2018 8:00
1.1564974,26/4/2018 8:03
1.1775124,26/4/2018 8:06
1.3350582,26/4/2018 8:09
1.4283715,26/4/2018 8:12
2.728811,26/4/2018 8:15
2.2618759,26/4/2018 8:18
2.763856,26/4/2018 8:21
1.9539912,26/4/2018 8:24
1.4639157,26/4/2018 8:27
1.3351176,26/4/2018 8:30
2.4312465,26/4/2018 8:33
0.9152989,26/4/2018 8:36
1.3109708,26/4/2018 8:39
0.75984895,26/4/2018 8:42
0.81363916,26/4/2018 8:45
0.84748733,26/4/2018 8:48
0.771319,26/4/2018 8:51
0.4887467,26/4/2018 8:54
0.45248008,26/4/2018 8:57
0.6339271,26/4/2018 9:00
0.64819866,26/4/2018 9:03
0.40679187,26/4/2018 9:06
0.33769014,26/4/2018 9:09
0.34205452,26/4/2018 9:12
0.563643,26/4/2018 9:15
0.4843348,26/4/2018 9:18
0.46599227,26/4/2018 9:21
0.7473086,26/4/2018 9:24
1.0248699,26/4/2018 9:27
1.1499896,26/4/2018 9:30
1.2703924,26/4/2018 9:33
1.3251874,26/4/2018 9:36
1.3418512,26/4/2018 9:39
1.0072442,26/4/2018 9:42
0.67694664,26/4/2018 9:45
0.46257207,26/4/2018 9:48
0.35071084,26/4/2018 9:51
0.43683937,26/4/2018 9:54
0.44750968,26/4/2018 9:57
0.3586673,26/4/2018 10:00
0.4455836,26/4/2018 10:03
0.33234215,26/4/2018 10:06
0.31572783,26/4/2018 10:09
0.6491132,26/4/2018 10:12
0.8113758,26/4/2018 10:15
0.9650153,26/4/2018 10:18
0.99660844,26/4/2018 10:21
1.0344067,26/4/2018 10:24
1.1682538,26/4/2018 10:27
1.2145348,26/4/2018 10:30
1.2627087,26/4/2018 10:33
1.2768255,26/4/2018 10:36
1.2406058,26/4/2018 10:39
1.2729301,26/4/2018 10:42
1.0986266,26/4/2018 10:45
1.0797354,26/4/2018 10:48
1.0982505,26/4/2018 10:51
1.2812732,26/4/2018 10:54
1.4478,26/4/2018 10:57
1.551669,26/4/2018 11:00
1.3138642,26/4/2018 11:03
1.0259013,26/4/2018 11:06
0.87065166,26/4/2018 11:09
0.7861054,26/4/2018 11:12
0.6294964,26/4/2018 11:15
0.5304606,26/4/2018 11:18
0.39919162,26/4/2018 11:21
0.21676664,26/4/2018 11:24
0.25985032,26/4/2018 11:27
0.38246387,26/4/2018 11:30
0.54607624,26/4/2018 11:33
0.68586475,26/4/2018 11:36
0.854369,26/4/2018 11:39
1.0778377,26/4/2018 11:42
1.1948329,26/4/2018 11:45
1.21685,26/4/2018 11:48
1.216204,26/4/2018 11:51
1.1939385,26/4/2018 11:54
1.1965142,26/4/2018 11:57
1.2065475,26/4/2018 12:00
1.2604684,26/4/2018 12:03
1.332356,26/4/2018 12:06
1.384385,26/4/2018 12:09
1.4601196,26/4/2018 12:12
1.5432273,26/4/2018 12:15
1.6333449,26/4/2018 12:18
1.7534125,26/4/2018 12:21
1.9389573,26/4/2018 12:24
2.1631703,26/4/2018 12:27
2.397169,26/4/2018 12:30
2.766273,26/4/2018 12:33
2.9254947,26/4/2018 12:36
3.7281811,26/4/2018 12:39
4.347422,26/4/2018 12:42
4.3152714,26/4/2018 12:45
4.494886,26/4/2018 12:48
4.687501,26/4/2018 12:51
4.589777,26/4/2018 12:54
4.771069,26/4/2018 12:57
4.9154315,26/4/2018 13:00
4.981541,26/4/2018 13:03
4.946966,26/4/2018 13:06
4.715274,26/4/2018 13:09
4.2857943,26/4/2018 13:12
4.151668,26/4/2018 13:15
4.6559,26/4/2018 13:18
3.4795055,26/4/2018 13:21
3.478331,26/4/2018 13:24
3.4742267,26/4/2018 13:27
3.2604394,26/4/2018 13:30
2.9538658,26/4/2018 13:33
3.1953113,26/4/2018 13:36
3.819242,26/4/2018 13:39
3.9853284,26/4/2018 13:42
4.35869,26/4/2018 13:45
3.2660105,26/4/2018 13:48
4.599793,26/4/2018 13:51
4.650762,26/4/2018 13:54
4.8606696,26/4/2018 13:57
4.2820244,26/4/2018 14:00
2.7167444,26/4/2018 14:03
2.5102062,26/4/2018 14:06
3.4371371,26/4/2018 14:09
4.165796,26/4/2018 14:12
2.711503,26/4/2018 14:15
1.623723,26/4/2018 14:18
1.2802981,26/4/2018 14:21
2.7674975,26/4/2018 14:24
1.9500849,26/4/2018 14:27
3.2181904,26/4/2018 14:30
4.074023,26/4/2018 14:33
2.8911135,26/4/2018 14:36
3.0105147,26/4/2018 14:39
2.341547,26/4/2018 14:42
3.955801,26/4/2018 14:45
3.6231122,26/4/2018 14:48
1.3259579,26/4/2018 14:51
1.8009688,26/4/2018 14:54
3.6458051,26/4/2018 14:57
2.3192265,26/4/2018 15:00
1.4712812,26/4/2018 15:03
1.5760477,26/4/2018 15:06
3.0488598,26/4/2018 15:09
2.8903635,26/4/2018 15:12
2.8045516,26/4/2018 15:15
2.2342315,26/4/2018 15:18
1.4443287,26/4/2018 15:21
1.4191258,26/4/2018 15:24
1.9166931,26/4/2018 15:27
1.6831203,26/4/2018 15:30
1.582853,26/4/2018 15:33
1.370854,26/4/2018 15:36
1.1346642,26/4/2018 15:39
2.1633265,26/4/2018 15:42
1.8915584,26/4/2018 15:45
1.1121132,26/4/2018 15:48
1.7693596,26/4/2018 15:51
1.0057095,26/4/2018 15:54
1.2226847,26/4/2018 15:57
1.7107699,26/4/2018 16:00
1.6304859,26/4/2018 16:03
0.9455327,26/4/2018 16:06
0.9275329,26/4/2018 16:09
0.8613123,26/4/2018 16:12
1.4103142,26/4/2018 16:15
1.423139,26/4/2018 16:18
0.9047645,26/4/2018 16:21
1.2897581,26/4/2018 16:24
1.2457197,26/4/2018 16:27
1.0425167,26/4/2018 16:30
0.6937222,26/4/2018 16:33
0.63461494,26/4/2018 16:36
0.562403,26/4/2018 16:39
0.5248292,26/4/2018 16:42
0.48425516,26/4/2018 16:45
0.42532048,26/4/2018 16:48
0.3993607,26/4/2018 16:51
0.32227284,26/4/2018 16:54
0.31027856,26/4/2018 16:57
0.27944374,26/4/2018 17:00
0.2568023,26/4/2018 17:03
0.25887626,26/4/2018 17:06
0.22970791,26/4/2018 17:09
0.22496177,26/4/2018 17:12
0.21383445,26/4/2018 17:15
0.18812118,26/4/2018 17:18
0.16863444,26/4/2018 17:21
0.1575562,26/4/2018 17:24
0.14939837,26/4/2018 17:27
0.13085385,26/4/2018 17:30
0.12068311,26/4/2018 17:33
0.12335287,26/4/2018 17:36
0.10780467,26/4/2018 17:39
0.098119766,26/4/2018 17:42
0.080808885,26/4/2018 17:45
0.049372386,26/4/2018 17:48
0.035644893,26/4/2018 17:51
0.024973718,26/4/2018 17:54
0.010770432,26/4/2018 17:57
-0.0020598006,26/4/2018 18:00
-0.09788656,27/4/2018 6:00
-0.09376325,27/4/2018 6:03
-0.07251667,27/4/2018 6:06
-0.053612407,27/4/2018 6:09
-0.026012346,27/4/2018 6:12
-0.01646226,27/4/2018 6:15
-0.0064835073,27/4/2018 6:18
0.0009315133,27/4/2018 6:21
0.00923987,27/4/2018 6:24
0.0298634,27/4/2018 6:27
0.061876915,27/4/2018 6:30
0.091090225,27/4/2018 6:33
0.11683882,27/4/2018 6:36
0.15842053,27/4/2018 6:39
0.20874363,27/4/2018 6:42
0.2480694,27/4/2018 6:45
0.30739394,27/4/2018 6:48
0.36609608,27/4/2018 6:51
0.5143426,27/4/2018 6:54
0.537289,27/4/2018 6:57
0.62229455,27/4/2018 7:00
1.0536805,27/4/2018 7:03
1.150878,27/4/2018 7:06
1.342033,27/4/2018 7:09
1.3104453,27/4/2018 7:12
1.4078068,27/4/2018 7:15
1.4939647,27/4/2018 7:18
1.6974484,27/4/2018 7:21
1.6741253,27/4/2018 7:24
1.4813392,27/4/2018 7:27
0.8160493,27/4/2018 7:30
1.17326,27/4/2018 7:33
0.81054115,27/4/2018 7:36
0.6277959,27/4/2018 7:39
0.5780391,27/4/2018 7:42
0.5847901,27/4/2018 7:45
0.5946366,27/4/2018 7:48
0.6179749,27/4/2018 7:51
0.65434575,27/4/2018 7:54
0.6929892,27/4/2018 7:57
0.74442464,27/4/2018 8:00
0.7727937,27/4/2018 8:03
0.83130187,27/4/2018 8:06
0.89125866,27/4/2018 8:09
0.94918346,27/4/2018 8:12
1.0006652,27/4/2018 8:15
1.0497149,27/4/2018 8:18
1.1394591,27/4/2018 8:21
1.2009186,27/4/2018 8:24
1.2421674,27/4/2018 8:27
1.2950461,27/4/2018 8:30
1.3582062,27/4/2018 8:33
1.4007565,27/4/2018 8:36
1.5948696,27/4/2018 8:39
1.6507611,27/4/2018 8:42
1.7277064,27/4/2018 8:45
1.8634614,27/4/2018 8:48
2.0382676,27/4/2018 8:51
2.1784763,27/4/2018 8:54
1.9643568,27/4/2018 8:57
1.9828982,27/4/2018 9:00
2.123087,27/4/2018 9:03
2.2632751,27/4/2018 9:06
2.6047704,27/4/2018 9:09
2.4645948,27/4/2018 9:12
