P,datetime
2.9099417,25/4/2018 15:30
2.4789622,25/4/2018 15:33
2.4493368,25/4/2018 15:36
2.250489,25/4/2018 15:39
2.234526,25/4/2018 15:42
2.3528225,25/4/2018 15:45
2.2363963,25/4/2018 15:48
2.2410834,25/4/2018 15:51
2.1979513,25/4/2018 15:54
1.7727239,25/4/2018 15:57
1.7739269,25/4/2018 16:00
1.8476235,25/4/2018 16:03
2.1048577,25/4/2018 16:06
1.9303412,25/4/2018 16:09
1.5535649,25/4/2018 16:12
1.5850651,25/4/2018 16:15
1.2535655,25/4/2018 16:18
1.2007318,25/4/2018 16:21
1.3795328,25/4/2018 16:24
1.4802728,25/4/2018 16:27
1.2243948,25/4/2018 16:30
1.009507,25/4/2018 16:33
0.9379295,25/4/2018 16:36
0.9311984,25/4/2018 16:39
0.8534391,25/4/2018 16:42
0.82560724,25/4/2018 16:45
0.7748631,25/4/2018 16:48
0.76870286,25/4/2018 16:51
0.76070476,25/4/2018 16:54
0.73460317,25/4/2018 16:57
0.7052582,25/4/2018 17:00
0.70207506,25/4/2018 17:03
0.6563098,25/4/2018 17:06
0.620356,25/4/2018 17:09
0.58561975,25/4/2018 17:12
0.53349525,25/4/2018 17:15
0.4980768,25/4/2018 17:18
0.45670187,25/4/2018 17:21
0.41381398,25/4/2018 17:24
0.38829893,25/4/2018 17:27
0.35405567,25/4/2018 17:30
0.2979008,25/4/2018 17:33
0.28081375,25/4/2018 17:36
0.25336593,25/4/2018 17:39
0.23040557,25/4/2018 17:42
0.1930209,25/4/2018 17:45
0.14507131,25/4/2018 17:48
0.11444917,25/4/2018 17:51
0.095462665,25/4/2018 17:54
0.07245298,25/4/2018 17:57
0.065226875,25/4/2018 18:00
-0.07070513,26/4/2018 6:00
-0.06789074,26/4/2018 6:03
-0.058751658,26/4/2018 6:06
-0.038854357,26/4/2018 6:09
-0.022292838,26/4/2018 6:12
-0.0073596095,26/4/2018 6:15
0.008685107,26/4/2018 6:18
0.009668759,26/4/2018 6:21
0.035785817,26/4/2018 6:24
0.044847023,26/4/2018 6:27
0.058771946,26/4/2018 6:30
0.08149695,26/4/2018 6:33
0.08235341,26/4/2018 6:36
0.107316226,26/4/2018 6:39
0.14433831,26/4/2018 6:42
0.16368456,26/4/2018 6:45
0.17861168,26/4/2018 6:48
0.2414369,26/4/2018 6:51
0.25244862,26/4/2018 6:54
0.25437206,26/4/2018 6:57
0.32811671,26/4/2018 7:00
0.35378113,26/4/2018 7:03
0.45190176,26/4/2018 7:06
